time,	T,	w,	th
2.743,	100,	-298.802,	3.08989
2.744,	100,	-299.002,	2.79099
2.745,	100,	-299.202,	2.49189
2.746,	100,	-299.402,	2.19258
2.747,	100,	-299.602,	1.89308
2.748,	100,	-299.802,	1.59338
2.749,	100,	-300.002,	1.29348
2.75,	100,	-300.202,	0.993376
2.751,	100,	-300.402,	0.693074
2.752,	100,	-300.602,	0.392572
2.753,	100,	-300.802,	0.0918693
2.754,	100,	-301.002,	-0.209033
2.755,	100,	-301.202,	-0.510135
2.756,	100,	-301.402,	-0.811438
2.757,	100,	-301.602,	-1.11294
2.758,	100,	-301.802,	-1.41464
2.759,	100,	-302.002,	-1.71654
2.76,	100,	-302.202,	-2.01865
2.761,	100,	-302.402,	-2.32095
2.762,	100,	-302.602,	-2.62345
2.763,	100,	-302.802,	-2.92615
2.764,	100,	-303.002,	3.05413
2.765,	100,	-303.202,	2.75103
2.766,	100,	-303.402,	2.44772
2.767,	100,	-303.602,	2.14422
2.768,	100,	-303.802,	1.84052
2.769,	100,	-304.002,	1.53662
2.77,	100,	-304.202,	1.23251
2.771,	100,	-304.402,	0.928212
2.772,	100,	-304.602,	0.62371
2.773,	100,	-304.802,	0.319007
2.774,	100,	-305.003,	0.0141047
2.775,	100,	-305.203,	-0.290998
2.776,	100,	-305.403,	-0.5963
2.777,	100,	-305.603,	-0.901803
2.778,	100,	-305.803,	-1.20751
2.779,	100,	-306.003,	-1.51341
2.78,	100,	-306.203,	-1.81951
2.781,	100,	-306.403,	-2.12581
2.782,	100,	-306.603,	-2.43232
2.783,	100,	-306.803,	-2.73902
2.784,	100,	-307.003,	-3.04592
2.785,	100,	-307.203,	2.93016
2.786,	100,	-307.403,	2.62286
2.787,	100,	-307.603,	2.31536
2.788,	100,	-307.803,	2.00765
2.789,	100,	-308.003,	1.69975
2.79,	100,	-308.203,	1.39165
2.791,	100,	-308.403,	1.08335
2.792,	100,	-308.603,	0.774843
2.793,	100,	-308.803,	0.46614
2.794,	100,	-309.003,	0.157237
2.795,	100,	-309.203,	-0.151865
2.796,	100,	-309.403,	-0.461168
2.797,	100,	-309.603,	-0.770671
2.798,	100,	-309.803,	-1.08037
2.799,	100,	-310.003,	-1.39028
2.8,	100,	-310.203,	-1.70038
2.801,	100,	-310.403,	-2.01068
2.802,	100,	-310.603,	-2.32118
2.803,	100,	-310.803,	-2.63189
2.804,	100,	-311.003,	-2.94279
2.805,	100,	-311.203,	3.02929
2.806,	100,	-311.403,	2.71799
2.807,	100,	-311.603,	2.40649
2.808,	100,	-311.803,	2.09478
2.809,	100,	-312.003,	1.78288
2.81,	100,	-312.203,	1.47078
2.811,	100,	-312.403,	1.15847
2.812,	100,	-312.603,	0.845971
2.813,	100,	-312.803,	0.533268
2.814,	100,	-313.003,	0.220365
2.815,	100,	-313.203,	-0.0927377
2.816,	100,	-313.403,	-0.406041
2.817,	100,	-313.603,	-0.719544
2.818,	100,	-313.803,	-1.03325
2.819,	100,	-314.003,	-1.34715
2.82,	100,	-314.203,	-1.66125
2.821,	100,	-314.403,	-1.97556
2.822,	100,	-314.603,	-2.29006
2.823,	100,	-314.803,	-2.60476
2.824,	100,	-315.003,	-2.91967
2.825,	100,	-315.203,	3.04842
2.826,	100,	-315.403,	2.73311
2.827,	100,	-315.603,	2.41761
2.828,	100,	-315.803,	2.10191
2.829,	100,	-316.003,	1.786
2.83,	100,	-316.203,	1.4699
2.831,	100,	-316.403,	1.1536
2.832,	100,	-316.603,	0.837095
2.833,	100,	-316.803,	0.520392
2.834,	100,	-317.003,	0.203488
2.835,	100,	-317.203,	-0.113615
2.836,	100,	-317.403,	-0.430918
2.837,	100,	-317.603,	-0.748421
2.838,	100,	-317.803,	-1.06612
2.839,	100,	-318.003,	-1.38403
2.84,	100,	-318.203,	-1.70213
2.841,	100,	-318.403,	-2.02043
2.842,	100,	-318.603,	-2.33894
2.843,	100,	-318.803,	-2.65764
2.844,	100,	-319.003,	-2.97654
2.845,	100,	-319.203,	2.98754
2.846,	100,	-319.403,	2.66823
2.847,	100,	-319.603,	2.34873
2.848,	100,	-319.803,	2.02903
2.849,	100,	-320.003,	1.70912
2.85,	100,	-320.203,	1.38902
2.851,	100,	-320.403,	1.06872
2.852,	100,	-320.603,	0.748214
2.853,	100,	-320.803,	0.42751
2.854,	100,	-321.003,	0.106607
2.855,	100,	-321.203,	-0.214497
2.856,	100,	-321.404,	-0.5358
2.857,	100,	-321.604,	-0.857304
2.858,	100,	-321.804,	-1.17901
2.859,	100,	-322.004,	-1.50091
2.86,	100,	-322.204,	-1.82301
2.861,	100,	-322.404,	-2.14532
2.862,	100,	-322.604,	-2.46782
2.863,	100,	-322.804,	-2.79053
2.864,	100,	-323.004,	-3.11343
2.865,	100,	-323.204,	2.84665
2.866,	100,	-323.404,	2.52335
2.867,	100,	-323.604,	2.19985
2.868,	100,	-323.804,	1.87614
2.869,	100,	-324.004,	1.55224
2.87,	100,	-324.204,	1.22813
2.871,	100,	-324.404,	0.903831
2.872,	100,	-324.604,	0.579327
2.873,	100,	-324.804,	0.254623
2.874,	100,	-325.004,	-0.0702803
2.875,	100,	-325.204,	-0.395384
2.876,	100,	-325.404,	-0.720688
2.877,	100,	-325.604,	-1.04619
2.878,	100,	-325.804,	-1.3719
2.879,	100,	-326.004,	-1.6978
2.88,	100,	-326.204,	-2.0239
2.881,	100,	-326.404,	-2.35021
2.882,	100,	-326.604,	-2.67671
2.883,	100,	-326.804,	-3.00341
2.884,	100,	-327.004,	2.95287
2.885,	100,	-327.204,	2.62576
2.886,	100,	-327.404,	2.29846
2.887,	100,	-327.604,	1.97096
2.888,	100,	-327.804,	1.64325
2.889,	100,	-328.004,	1.31535
2.89,	100,	-328.204,	0.987244
2.891,	100,	-328.404,	0.65894
2.892,	100,	-328.604,	0.330436
2.893,	100,	-328.804,	0.00173193
2.894,	100,	-329.004,	-0.327172
2.895,	100,	-329.204,	-0.656276
2.896,	100,	-329.404,	-0.98558
2.897,	100,	-329.604,	-1.31508
2.898,	100,	-329.804,	-1.64479
2.899,	100,	-330.004,	-1.97469
2.9,	100,	-330.204,	-2.3048
2.901,	100,	-330.404,	-2.6351
2.902,	100,	-330.604,	-2.9656
2.903,	100,	-330.804,	2.98688
2.904,	100,	-331.004,	2.65597
2.905,	100,	-331.204,	2.32487
2.906,	100,	-331.404,	1.99356
2.907,	100,	-331.604,	1.66206
2.908,	100,	-331.804,	1.33036
2.909,	100,	-332.004,	0.998452
2.91,	100,	-332.204,	0.666348
2.911,	100,	-332.404,	0.334044
2.912,	100,	-332.604,	0.00153983
2.913,	100,	-332.804,	-0.331164
2.914,	100,	-333.004,	-0.664069
2.915,	100,	-333.204,	-0.997173
2.916,	100,	-333.404,	-1.33048
2.917,	100,	-333.604,	-1.66398
2.918,	100,	-333.804,	-1.99769
2.919,	100,	-334.004,	-2.33159
2.92,	100,	-334.204,	-2.66569
2.921,	100,	-334.404,	-3
2.922,	100,	-334.604,	2.94868
2.923,	100,	-334.804,	2.61398
2.924,	100,	-335.004,	2.27907
2.925,	100,	-335.204,	1.94397
2.926,	100,	-335.404,	1.60867
2.927,	100,	-335.604,	1.27316
2.928,	100,	-335.804,	0.937456
2.929,	100,	-336.004,	0.601552
2.93,	100,	-336.204,	0.265448
2.931,	100,	-336.404,	-0.0708568
2.932,	100,	-336.604,	-0.407361
2.933,	100,	-336.804,	-0.744066
2.934,	100,	-337.004,	-1.08097
2.935,	100,	-337.204,	-1.41807
2.936,	100,	-337.404,	-1.75538
2.937,	100,	-337.604,	-2.09288
2.938,	100,	-337.805,	-2.43059
2.939,	100,	-338.005,	-2.76849
2.94,	100,	-338.205,	-3.1066
2.941,	100,	-338.405,	2.83828
2.942,	100,	-338.605,	2.49978
2.943,	100,	-338.805,	2.16107
2.944,	100,	-339.005,	1.82217
2.945,	100,	-339.205,	1.48307
2.946,	100,	-339.405,	1.14376
2.947,	100,	-339.605,	0.804256
2.948,	100,	-339.805,	0.464551
2.949,	100,	-340.005,	0.124647
2.95,	100,	-340.205,	-0.215458
2.951,	100,	-340.405,	-0.555763
2.952,	100,	-340.605,	-0.896267
2.953,	100,	-340.805,	-1.23697
2.954,	100,	-341.005,	-1.57788
2.955,	100,	-341.205,	-1.91898
2.956,	100,	-341.405,	-2.26029
2.957,	100,	-341.605,	-2.60179
2.958,	100,	-341.805,	-2.9435
2.959,	100,	-342.005,	2.99779
2.96,	100,	-342.205,	2.65568
2.961,	100,	-342.405,	2.31338
2.962,	100,	-342.605,	1.97087
2.963,	100,	-342.805,	1.62817
2.964,	100,	-343.005,	1.28526
2.965,	100,	-343.205,	0.942156
2.966,	100,	-343.405,	0.598851
2.967,	100,	-343.605,	0.255347
2.968,	100,	-343.805,	-0.0883583
2.969,	100,	-344.005,	-0.432263
2.97,	100,	-344.205,	-0.776368
2.971,	100,	-344.405,	-1.12067
2.972,	100,	-344.605,	-1.46518
2.973,	100,	-344.805,	-1.80988
2.974,	100,	-345.005,	-2.15479
2.975,	100,	-345.205,	-2.49989
2.976,	100,	-345.405,	-2.8452
2.977,	100,	-345.605,	3.09248
2.978,	100,	-345.805,	2.74678
2.979,	100,	-346.005,	2.40087
2.98,	100,	-346.205,	2.05477
2.981,	100,	-346.405,	1.70846
2.982,	100,	-346.605,	1.36196
2.983,	100,	-346.805,	1.01525
2.984,	100,	-347.005,	0.668347
2.985,	100,	-347.205,	0.321242
2.986,	100,	-347.405,	-0.0260628
2.987,	100,	-347.605,	-0.373568
2.988,	100,	-347.805,	-0.721273
2.989,	100,	-348.005,	-1.06918
2.99,	100,	-348.205,	-1.41728
2.991,	100,	-348.405,	-1.76559
2.992,	100,	-348.605,	-2.11409
2.993,	100,	-348.805,	-2.4628
2.994,	100,	-349.005,	-2.8117
2.995,	100,	-349.205,	3.12238
2.996,	100,	-349.405,	2.77307
2.997,	100,	-349.605,	2.42357
2.998,	100,	-349.805,	2.07386
2.999,	100,	-350.005,	1.72396
3,	99.9333,	-350.205,	1.37385
3.001,	99.8667,	-350.405,	1.02355
3.002,	99.8,	-350.605,	0.67304
3.003,	99.7333,	-350.804,	0.322336
3.004,	99.6667,	-351.004,	-0.0285681
3.005,	99.6,	-351.203,	-0.379671
3.006,	99.5333,	-351.402,	-0.730974
3.007,	99.4667,	-351.601,	-1.08248
3.008,	99.4,	-351.8,	-1.43418
3.009,	99.3333,	-351.999,	-1.78607
3.01,	99.2667,	-352.197,	-2.13817
3.011,	99.2,	-352.396,	-2.49047
3.012,	99.1333,	-352.594,	-2.84296
3.013,	99.0667,	-352.792,	3.08753
3.014,	99,	-352.99,	2.73464
3.015,	98.9333,	-353.188,	2.38155
3.016,	98.8666,	-353.386,	2.02826
3.017,	98.8,	-353.584,	1.67478
3.018,	98.7333,	-353.781,	1.32109
3.019,	98.6666,	-353.979,	0.967214
3.02,	98.6,	-354.176,	0.613137
3.021,	98.5333,	-354.373,	0.258862
3.022,	98.4666,	-354.57,	-0.0956092
3.023,	98.4,	-354.767,	-0.450278
3.024,	98.3333,	-354.964,	-0.805143
3.025,	98.2666,	-355.16,	-1.1602
3.026,	98.2,	-355.357,	-1.51546
3.027,	98.1333,	-355.553,	-1.87092
3.028,	98.0666,	-355.749,	-2.22657
3.029,	98,	-355.945,	-2.58242
3.03,	97.9333,	-356.141,	-2.93846
3.031,	97.8666,	-356.337,	2.98849
3.032,	97.8,	-356.533,	2.63205
3.033,	97.7333,	-356.728,	2.27542
3.034,	97.6666,	-356.924,	1.9186
3.035,	97.6,	-357.119,	1.56157
3.036,	97.5333,	-357.314,	1.20436
3.037,	97.4666,	-357.509,	0.846946
3.038,	97.4,	-357.704,	0.48934
3.039,	97.3333,	-357.899,	0.131539
3.04,	97.2666,	-358.093,	-0.226457
3.041,	97.2,	-358.288,	-0.584648
3.042,	97.1333,	-358.482,	-0.943033
3.043,	97.0666,	-358.676,	-1.30161
3.044,	96.9999,	-358.87,	-1.66038
3.045,	96.9333,	-359.064,	-2.01935
3.046,	96.8666,	-359.258,	-2.37851
3.047,	96.7999,	-359.452,	-2.73787
3.048,	96.7333,	-359.645,	-3.09742
3.049,	96.6666,	-359.839,	2.82603
3.05,	96.5999,	-360.032,	2.46609
3.051,	96.5333,	-360.225,	2.10596
3.052,	96.4666,	-360.418,	1.74564
3.053,	96.3999,	-360.611,	1.38513
3.054,	96.3333,	-360.804,	1.02442
3.055,	96.2666,	-360.996,	0.66352
3.056,	96.1999,	-361.189,	0.302428
3.057,	96.1333,	-361.381,	-0.0588568
3.058,	96.0666,	-361.573,	-0.420334
3.059,	95.9999,	-361.765,	-0.782003
3.06,	95.9333,	-361.957,	-1.14386
3.061,	95.8666,	-362.149,	-1.50592
3.062,	95.7999,	-362.341,	-1.86816
3.063,	95.7333,	-362.532,	-2.2306
3.064,	95.6666,	-362.724,	-2.59323
3.065,	95.5999,	-362.915,	-2.95605
3.066,	95.5333,	-363.106,	2.96413
3.067,	95.4666,	-363.297,	2.60093
3.068,	95.3999,	-363.488,	2.23754
3.069,	95.3333,	-363.679,	1.87395
3.07,	95.2666,	-363.869,	1.51018
3.071,	95.1999,	-364.06,	1.14621
3.072,	95.1332,	-364.25,	0.782059
3.073,	95.0666,	-364.44,	0.417714
3.074,	94.9999,	-364.63,	0.0531788
3.075,	94.9333,	-364.82,	-0.311546
3.076,	94.8666,	-365.01,	-0.676461
3.077,	94.7999,	-365.2,	-1.04157
3.078,	94.7332,	-365.389,	-1.40686
3.079,	94.6666,	-365.579,	-1.77234
3.08,	94.5999,	-365.768,	-2.13802
3.081,	94.5332,	-365.957,	-2.50388
3.082,	94.4666,	-366.146,	-2.86993
3.083,	94.3999,	-366.335,	3.04701
3.084,	94.3332,	-366.524,	2.68058
3.085,	94.2666,	-366.712,	2.31397
3.086,	94.1999,	-366.901,	1.94716
3.087,	94.1332,	-367.089,	1.58017
3.088,	94.0666,	-367.277,	1.21298
3.089,	93.9999,	-367.465,	0.845611
3.09,	93.9332,	-367.653,	0.478052
3.091,	93.8666,	-367.841,	0.110305
3.092,	93.7999,	-368.029,	-0.25763
3.093,	93.7332,	-368.216,	-0.625752
3.094,	93.6666,	-368.404,	-0.994062
3.095,	93.5999,	-368.591,	-1.36256
3.096,	93.5332,	-368.778,	-1.73124
3.097,	93.4666,	-368.965,	-2.10012
3.098,	93.3999,	-369.152,	-2.46917
3.099,	93.3332,	-369.339,	-2.83842
3.1,	93.2666,	-369.525,	3.07533
3.101,	93.1999,	-369.712,	2.70572
3.102,	93.1332,	-369.898,	2.33591
3.103,	93.0666,	-370.084,	1.96592
3.104,	92.9999,	-370.27,	1.59574
3.105,	92.9332,	-370.456,	1.22538
3.106,	92.8665,	-370.642,	0.854831
3.107,	92.7999,	-370.828,	0.484096
3.108,	92.7332,	-371.013,	0.113175
3.109,	92.6665,	-371.199,	-0.257931
3.11,	92.5999,	-371.384,	-0.629222
3.111,	92.5332,	-371.569,	-1.0007
3.112,	92.4665,	-371.754,	-1.37236
3.113,	92.3999,	-371.939,	-1.74421
3.114,	92.3332,	-372.124,	-2.11624
3.115,	92.2665,	-372.308,	-2.48845
3.116,	92.1999,	-372.493,	-2.86085
3.117,	92.1332,	-372.677,	3.04975
3.118,	92.0665,	-372.861,	2.67698
3.119,	91.9999,	-373.045,	2.30402
3.12,	91.9332,	-373.229,	1.93089
3.121,	91.8665,	-373.413,	1.55757
3.122,	91.7999,	-373.597,	1.18406
3.123,	91.7332,	-373.78,	0.810373
3.124,	91.6665,	-373.964,	0.436502
3.125,	91.5999,	-374.147,	0.0624463
3.126,	91.5332,	-374.33,	-0.311792
3.127,	91.4665,	-374.513,	-0.686214
3.128,	91.3999,	-374.696,	-1.06082
3.129,	91.3332,	-374.879,	-1.43561
3.13,	91.2665,	-375.061,	-1.81058
3.131,	91.1999,	-375.244,	-2.18573
3.132,	91.1332,	-375.426,	-2.56106
3.133,	91.0665,	-375.608,	-2.93658
3.134,	90.9998,	-375.79,	2.97091
3.135,	90.9332,	-375.972,	2.59503
3.136,	90.8665,	-376.154,	2.21896
3.137,	90.7998,	-376.336,	1.84272
3.138,	90.7332,	-376.517,	1.46629
3.139,	90.6665,	-376.699,	1.08968
3.14,	90.5998,	-376.88,	0.712894
3.141,	90.5332,	-377.061,	0.335924
3.142,	90.4665,	-377.242,	-0.0412275
3.143,	90.3998,	-377.423,	-0.41856
3.144,	90.3332,	-377.604,	-0.796073
3.145,	90.2665,	-377.784,	-1.17377
3.146,	90.1998,	-377.965,	-1.55164
3.147,	90.1332,	-378.145,	-1.9297
3.148,	90.0665,	-378.325,	-2.30793
3.149,	89.9998,	-378.505,	-2.68635
3.15,	89.9332,	-378.685,	-3.06494
3.151,	89.8665,	-378.865,	2.83947
3.152,	89.7998,	-379.045,	2.46051
3.153,	89.7332,	-379.224,	2.08138
3.154,	89.6665,	-379.404,	1.70207
3.155,	89.5998,	-379.583,	1.32257
3.156,	89.5332,	-379.762,	0.9429
3.157,	89.4665,	-379.941,	0.563048
3.158,	89.3998,	-380.12,	0.183018
3.159,	89.3332,	-380.299,	-0.197191
3.16,	89.2665,	-380.477,	-0.577579
3.161,	89.1998,	-380.656,	-0.958145
3.162,	89.1331,	-380.834,	-1.33889
3.163,	89.0665,	-381.012,	-1.71981
3.164,	88.9998,	-381.19,	-2.10091
3.165,	88.9331,	-381.368,	-2.48219
3.166,	88.8665,	-381.546,	-2.86365
3.167,	88.7998,	-381.724,	3.0379
3.168,	88.7331,	-381.901,	2.65609
3.169,	88.6665,	-382.079,	2.2741
3.17,	88.5998,	-382.256,	1.89193
3.171,	88.5331,	-382.433,	1.50959
3.172,	88.4665,	-382.61,	1.12706
3.173,	88.3998,	-382.787,	0.744366
3.174,	88.3331,	-382.964,	0.361491
3.175,	88.2665,	-383.14,	-0.0215608
3.176,	88.1998,	-383.317,	-0.404789
3.177,	88.1331,	-383.493,	-0.788194
3.178,	88.0665,	-383.669,	-1.17178
3.179,	87.9998,	-383.845,	-1.55553
3.18,	87.9331,	-384.021,	-1.93947
3.181,	87.8665,	-384.197,	-2.32357
3.182,	87.7998,	-384.373,	-2.70786
3.183,	87.7331,	-384.548,	-3.09232
3.184,	87.6665,	-384.724,	2.80623
3.185,	87.5998,	-384.899,	2.42142
3.186,	87.5331,	-385.074,	2.03643
3.187,	87.4665,	-385.249,	1.65127
3.188,	87.3998,	-385.424,	1.26593
3.189,	87.3331,	-385.599,	0.880423
3.19,	87.2664,	-385.773,	0.494737
3.191,	87.1998,	-385.948,	0.108877
3.192,	87.1331,	-386.122,	-0.277158
3.193,	87.0664,	-386.296,	-0.663367
3.194,	86.9998,	-386.47,	-1.04975
3.195,	86.9331,	-386.644,	-1.43631
3.196,	86.8664,	-386.818,	-1.82304
3.197,	86.7998,	-386.992,	-2.20994
3.198,	86.7331,	-387.165,	-2.59702
3.199,	86.6664,	-387.339,	-2.98427
3.2,	86.5998,	-387.512,	2.91149
3.201,	86.5331,	-387.685,	2.52389
3.202,	86.4664,	-387.858,	2.13612
3.203,	86.3998,	-388.031,	1.74817
3.204,	86.3331,	-388.204,	1.36006
3.205,	86.2664,	-388.376,	0.971766
3.206,	86.1998,	-388.549,	0.583303
3.207,	86.1331,	-388.721,	0.194669
3.208,	86.0664,	-388.893,	-0.194138
3.209,	85.9998,	-389.065,	-0.583118
3.21,	85.9331,	-389.237,	-0.972269
3.211,	85.8664,	-389.409,	-1.36159
3.212,	85.7998,	-389.581,	-1.75109
3.213,	85.7331,	-389.752,	-2.14075
3.214,	85.6664,	-389.924,	-2.53059
3.215,	85.5998,	-390.095,	-2.9206
3.216,	85.5331,	-390.266,	2.9724
3.217,	85.4664,	-390.437,	2.58205
3.218,	85.3997,	-390.608,	2.19153
3.219,	85.3331,	-390.779,	1.80084
3.22,	85.2664,	-390.949,	1.40997
3.221,	85.1998,	-391.12,	1.01894
3.222,	85.1331,	-391.29,	0.627735
3.223,	85.0664,	-391.46,	0.23636
3.224,	84.9997,	-391.63,	-0.155185
3.225,	84.9331,	-391.8,	-0.5469
3.226,	84.8664,	-391.97,	-0.938785
3.227,	84.7997,	-392.14,	-1.33084
3.228,	84.7331,	-392.309,	-1.72306
3.229,	84.6664,	-392.479,	-2.11546
3.23,	84.5997,	-392.648,	-2.50802
3.231,	84.5331,	-392.817,	-2.90075
3.232,	84.4664,	-392.986,	2.98953
3.233,	84.3997,	-393.155,	2.59646
3.234,	84.3331,	-393.324,	2.20322
3.235,	84.2664,	-393.492,	1.80981
3.236,	84.1997,	-393.661,	1.41624
3.237,	84.1331,	-393.829,	1.02249
3.238,	84.0664,	-393.997,	0.628578
3.239,	83.9997,	-394.165,	0.234497
3.24,	83.9331,	-394.333,	-0.159752
3.241,	83.8664,	-394.501,	-0.554169
3.242,	83.7997,	-394.669,	-0.948754
3.243,	83.7331,	-394.836,	-1.34351
3.244,	83.6664,	-395.004,	-1.73843
3.245,	83.5997,	-395.171,	-2.13351
3.246,	83.5331,	-395.338,	-2.52877
3.247,	83.4664,	-395.505,	-2.92419
3.248,	83.3997,	-395.672,	2.96341
3.249,	83.3331,	-395.839,	2.56765
3.25,	83.2664,	-396.005,	2.17173
3.251,	83.1997,	-396.172,	1.77564
3.252,	83.133,	-396.338,	1.37939
3.253,	83.0664,	-396.504,	0.982967
3.254,	82.9997,	-396.67,	0.58638
3.255,	82.933,	-396.836,	0.189627
3.256,	82.8664,	-397.002,	-0.207292
3.257,	82.7997,	-397.168,	-0.604377
3.258,	82.733,	-397.333,	-1.00163
3.259,	82.6664,	-397.499,	-1.39904
3.26,	82.5997,	-397.664,	-1.79662
3.261,	82.533,	-397.829,	-2.19437
3.262,	82.4664,	-397.994,	-2.59228
3.263,	82.3997,	-398.159,	-2.99036
3.264,	82.333,	-398.323,	2.89459
3.265,	82.2664,	-398.488,	2.49618
3.266,	82.1997,	-398.653,	2.09761
3.267,	82.133,	-398.817,	1.69887
3.268,	82.0664,	-398.981,	1.29998
3.269,	81.9997,	-399.145,	0.900913
3.27,	81.933,	-399.309,	0.501686
3.271,	81.8664,	-399.473,	0.102295
3.272,	81.7997,	-399.637,	-0.29726
3.273,	81.733,	-399.8,	-0.696978
3.274,	81.6664,	-399.963,	-1.09686
3.275,	81.5997,	-400.127,	-1.49691
3.276,	81.533,	-400.29,	-1.89711
3.277,	81.4664,	-400.453,	-2.29749
3.278,	81.3997,	-400.616,	-2.69802
3.279,	81.333,	-400.778,	-3.09872
3.28,	81.2663,	-400.941,	2.78361
3.281,	81.1997,	-401.104,	2.38259
3.282,	81.133,	-401.266,	1.9814
3.283,	81.0663,	-401.428,	1.58005
3.284,	80.9997,	-401.59,	1.17855
3.285,	80.933,	-401.752,	0.776874
3.286,	80.8663,	-401.914,	0.375041
3.287,	80.7997,	-402.076,	-0.0269533
3.288,	80.733,	-402.237,	-0.42911
3.289,	80.6663,	-402.398,	-0.831427
3.29,	80.5997,	-402.56,	-1.23391
3.291,	80.533,	-402.721,	-1.63655
3.292,	80.4663,	-402.882,	-2.03935
3.293,	80.3997,	-403.043,	-2.44231
3.294,	80.333,	-403.203,	-2.84543
3.295,	80.2663,	-403.364,	3.03447
3.296,	80.1997,	-403.525,	2.63102
3.297,	80.133,	-403.685,	2.22742
3.298,	80.0663,	-403.845,	1.82365
3.299,	79.9997,	-404.005,	1.41973
3.3,	79.933,	-404.165,	1.01564
3.301,	79.8663,	-404.325,	0.611399
3.302,	79.7997,	-404.485,	0.206994
3.303,	79.733,	-404.644,	-0.19757
3.304,	79.6663,	-404.803,	-0.602294
3.305,	79.5997,	-404.963,	-1.00718
3.306,	79.533,	-405.122,	-1.41222
3.307,	79.4663,	-405.281,	-1.81742
3.308,	79.3997,	-405.44,	-2.22278
3.309,	79.333,	-405.598,	-2.6283
3.31,	79.2663,	-405.757,	-3.03398
3.311,	79.1996,	-405.916,	2.84337
3.312,	79.133,	-406.074,	2.43738
3.313,	79.0663,	-406.232,	2.03122
3.314,	78.9996,	-406.39,	1.62491
3.315,	78.933,	-406.548,	1.21844
3.316,	78.8663,	-406.706,	0.811817
3.317,	78.7996,	-406.864,	0.405032
3.318,	78.733,	-407.021,	-0.00191051
3.319,	78.6663,	-407.178,	-0.40901
3.32,	78.5996,	-407.336,	-0.816267
3.321,	78.533,	-407.493,	-1.22368
3.322,	78.4663,	-407.65,	-1.63125
3.323,	78.3996,	-407.807,	-2.03898
3.324,	78.333,	-407.963,	-2.44687
3.325,	78.2663,	-408.12,	-2.85491
3.326,	78.1996,	-408.277,	3.02008
3.327,	78.133,	-408.433,	2.61172
3.328,	78.0663,	-408.589,	2.20321
3.329,	77.9996,	-408.745,	1.79455
3.33,	77.933,	-408.901,	1.38572
3.331,	77.8663,	-409.057,	0.976744
3.332,	77.7996,	-409.213,	0.567609
3.333,	77.733,	-409.368,	0.158319
3.334,	77.6663,	-409.523,	-0.251127
3.335,	77.5996,	-409.679,	-0.660728
3.336,	77.533,	-409.834,	-1.07048
3.337,	77.4663,	-409.989,	-1.4804
3.338,	77.3996,	-410.144,	-1.89046
3.339,	77.3329,	-410.298,	-2.30068
3.34,	77.2663,	-410.453,	-2.71106
3.341,	77.1996,	-410.608,	-3.12159
3.342,	77.1329,	-410.762,	2.75091
3.343,	77.0663,	-410.916,	2.34007
3.344,	76.9996,	-411.07,	1.92908
3.345,	76.9329,	-411.224,	1.51793
3.346,	76.8663,	-411.378,	1.10663
3.347,	76.7996,	-411.531,	0.695177
3.348,	76.7329,	-411.685,	0.283569
3.349,	76.6663,	-411.838,	-0.128193
3.35,	76.5996,	-411.992,	-0.540108
3.351,	76.5329,	-412.145,	-0.952177
3.352,	76.4663,	-412.298,	-1.3644
3.353,	76.3996,	-412.451,	-1.77677
3.354,	76.3329,	-412.603,	-2.1893
3.355,	76.2663,	-412.756,	-2.60198
3.356,	76.1996,	-412.908,	-3.01481
3.357,	76.1329,	-413.061,	2.85539
3.358,	76.0663,	-413.213,	2.44225
3.359,	75.9996,	-413.365,	2.02896
3.36,	75.9329,	-413.517,	1.61552
3.361,	75.8663,	-413.669,	1.20193
3.362,	75.7996,	-413.82,	0.788185
3.363,	75.7329,	-413.972,	0.374289
3.364,	75.6663,	-414.123,	-0.0397591
3.365,	75.5996,	-414.275,	-0.453958
3.366,	75.5329,	-414.426,	-0.868308
3.367,	75.4662,	-414.577,	-1.28281
3.368,	75.3996,	-414.728,	-1.69746
3.369,	75.3329,	-414.878,	-2.11227
3.37,	75.2663,	-415.029,	-2.52722
3.371,	75.1996,	-415.179,	-2.94232
3.372,	75.1329,	-415.33,	2.92561
3.373,	75.0662,	-415.48,	2.5102
3.374,	74.9996,	-415.63,	2.09465
3.375,	74.9329,	-415.78,	1.67894
3.376,	74.8662,	-415.93,	1.26309
3.377,	74.7996,	-416.079,	0.847083
3.378,	74.7329,	-416.229,	0.430929
3.379,	74.6662,	-416.378,	0.0146253
3.38,	74.5996,	-416.528,	-0.401828
3.381,	74.5329,	-416.677,	-0.81843
3.382,	74.4662,	-416.826,	-1.23518
3.383,	74.3996,	-416.975,	-1.65208
3.384,	74.3329,	-417.123,	-2.06913
3.385,	74.2662,	-417.272,	-2.48633
3.386,	74.1996,	-417.42,	-2.90367
3.387,	74.1329,	-417.569,	2.96202
3.388,	74.0662,	-417.717,	2.54437
3.389,	73.9996,	-417.865,	2.12658
3.39,	73.9329,	-418.013,	1.70864
3.391,	73.8662,	-418.161,	1.29056
3.392,	73.7996,	-418.308,	0.872321
3.393,	73.7329,	-418.456,	0.453939
3.394,	73.6662,	-418.603,	0.0354093
3.395,	73.5996,	-418.751,	-0.383268
3.396,	73.5329,	-418.898,	-0.802092
3.397,	73.4662,	-419.045,	-1.22106
3.398,	73.3996,	-419.192,	-1.64018
3.399,	73.3329,	-419.338,	-2.05945
